NodeType,ID,color
21,XC_2250 201..209,#42593E
25,XC_2250 239..247,#96677C
4,XC_2251 22..32,#874DBB
15,XC_2251 231..239,#717CBD
21,XC_2251 42..50,#42593E
17,XC_2251 47..57,#B5545B
6,XC_2251 66..74,#87C564
24,XC_2252 116..126,#693C57
13,XC_2253 93..101,#A6AF6F
4,XC_2254 137..145,#874DBB
2,XC_2255 231..239,#847BC8
22,XC_2256 91..101,#3A3E3E
24,XC_2257 49..57,#693C57
12,XC_2258 98..106,#CCA64E
1,XC_2260 107..119,#80C8B4
15,XC_2260 163..171,#717CBD
20,XC_2260 37..45,#666637
7,XC_2262 189..201,#93CB5D
20,XC_2262 45..53,#666637
1,XC_2263 122..130,#80C8B4
12,XC_2263 25..33,#CCA64E
7,XC_2263 36..44,#93CB5D
23,XC_2264 70..80,#482D42
2,XC_2266 156..164,#847BC8
12,XC_2266 197..207,#CCA64E
9,XC_2267 39..47,#C15A92
4,XC_2268 164..174,#874DBB
12,XC_2269 114..122,#CCA64E
2,XC_2269 98..106,#847BC8
19,XC_2270 60..68,#9A5F2B
2,XC_2270 70..82,#847BC8
2,XC_2270 75..83,#847BC8
14,XC_2273 132..140,#7E9AA5
3,XC_2273 51..61,#8749CE
23,XC_2275 133..141,#482D42
22,XC_2276 171..179,#3A3E3E
20,XC_2276 49..59,#666637
16,XC_2277 126..134,#8E6299
23,XC_2277 153..161,#482D42
22,XC_2277 61..69,#3A3E3E
12,XC_2278 139..149,#CCA64E
15,XC_2278 18..26,#717CBD
10,XC_2279 127..135,#D45386
21,XC_2279 65..73,#42593E
15,XC_2280 114..124,#717CBD
12,XC_2280 141..149,#CCA64E
9,XC_2280 58..66,#C15A92
13,XC_2281 65..73,#A6AF6F
12,XC_2282 146..154,#CCA64E
3,XC_2283 154..166,#8749CE
19,XC_2284 127..135,#9A5F2B
2,XC_2284 237..245,#847BC8
4,XC_2284 41..49,#874DBB
6,XC_2285 234..242,#87C564
9,XC_2289 168..176,#C15A92
11,XC_2289 184..194,#DA7B61
23,XC_2290 3..11,#482D42
10,XC_2292 121..133,#D45386
10,XC_2292 175..183,#D45386
10,XC_2292 178..186,#D45386
14,XC_2292 24..32,#7E9AA5
25,XC_2293 215..223,#96677C
9,XC_2295 203..213,#C15A92
2,XC_2296 110..120,#847BC8
8,XC_2296 138..146,#A89479
1,XC_2297 201..209,#80C8B4
4,XC_2298 72..82,#874DBB
22,XC_2299 161..169,#3A3E3E
2,XC_2299 90..98,#847BC8
12,XC_2300 81..91,#CCA64E
22,XC_2301 208..216,#3A3E3E
15,XC_2302 15..27,#717CBD
13,XC_2302 26..34,#A6AF6F
8,XC_2303 111..119,#A89479
21,XC_2303 137..147,#42593E
12,XC_2303 151..159,#CCA64E
25,XC_2304 230..238,#96677C
3,XC_2304 9..17,#8749CE
9,XC_2305 125..133,#C15A92
7,XC_2306 114..122,#93CB5D
24,XC_2306 146..156,#693C57
10,XC_2307 155..163,#D45386
16,XC_2307 56..64,#8E6299
19,XC_2307 77..85,#9A5F2B
4,XC_2309 95..107,#874DBB
7,XC_2312 169..177,#93CB5D
23,XC_2312 204..216,#482D42
19,XC_2312 217..225,#9A5F2B
19,XC_2313 158..166,#9A5F2B
2,XC_2313 2..10,#847BC8
9,XC_2314 156..168,#C15A92
13,XC_2315 69..79,#A6AF6F
22,XC_2316 30..42,#3A3E3E
23,XC_2318 231..241,#482D42
19,XC_2319 124..134,#9A5F2B
19,XC_2319 140..148,#9A5F2B
9,XC_2319 40..48,#C15A92
15,XC_2319 5..17,#717CBD
18,XC_2320 23..41,#BD5430
23,XC_2320 28..36,#482D42
17,XC_2321 110..120,#B5545B
9,XC_2322 14..24,#C15A92
18,XC_2322 224..238,#BD5430
20,XC_2322 50..58,#666637
19,XC_2323 168..178,#9A5F2B
7,XC_2323 180..190,#93CB5D
23,XC_2323 24..32,#482D42
13,XC_2324 14..22,#A6AF6F
22,XC_2324 170..180,#3A3E3E
21,XC_2324 213..221,#42593E
8,XC_2325 219..227,#A89479
23,XC_2325 75..85,#482D42
2,XC_2326 69..77,#847BC8
14,XC_2327 238..246,#7E9AA5
23,XC_2327 73..81,#482D42
6,XC_2328 85..93,#87C564
12,XC_2329 19..27,#CCA64E
13,XC_2330 104..112,#A6AF6F
23,XC_2330 37..49,#482D42
2,XC_2330 64..72,#847BC8
22,XC_2331 1..9,#3A3E3E
15,XC_2331 156..164,#717CBD
25,XC_2331 163..171,#96677C
8,XC_2332 126..134,#A89479
21,XC_2332 219..227,#42593E
7,XC_2332 220..230,#93CB5D
23,XC_2332 74..82,#482D42
1,XC_2333 150..158,#80C8B4
16,XC_2333 213..221,#8E6299
13,XC_2334 14..22,#A6AF6F
3,XC_2334 143..151,#8749CE
19,XC_2335 236..244,#9A5F2B
10,XC_2336 9..17,#D45386
8,XC_2337 194..202,#A89479
16,XC_2339 13..23,#8E6299
16,XC_2339 16..26,#8E6299
1,XC_2340 144..152,#80C8B4
11,XC_2340 230..238,#DA7B61
16,XC_2340 36..46,#8E6299
23,XC_2342 167..175,#482D42
22,XC_2342 19..29,#3A3E3E
18,XC_2342 67..81,#BD5430
7,XC_2344 196..204,#93CB5D
21,XC_2344 9..17,#42593E
4,XC_2346 122..132,#874DBB
16,XC_2347 117..125,#8E6299
8,XC_2349 118..128,#A89479
14,XC_2349 224..232,#7E9AA5
23,XC_2349 51..61,#482D42
20,XC_2351 77..87,#666637
22,XC_2352 113..121,#3A3E3E
21,XC_2352 139..147,#42593E
21,XC_2352 225..237,#42593E
20,XC_2352 65..75,#666637
20,XC_2352 76..86,#666637
24,XC_2353 53..61,#693C57
24,XC_2353 75..85,#693C57
14,XC_2354 147..157,#7E9AA5
14,XC_2355 101..109,#7E9AA5
17,XC_2357 100..110,#B5545B
10,XC_2358 132..140,#D45386
14,XC_2358 157..169,#7E9AA5
21,XC_2358 164..172,#42593E
7,XC_2358 214..222,#93CB5D
21,XC_2358 216..224,#42593E
19,XC_2358 235..243,#9A5F2B
22,XC_2359 204..214,#3A3E3E
21,XC_2359 207..217,#42593E
16,XC_2360 215..223,#8E6299
23,XC_2360 39..47,#482D42
23,XC_2362 198..206,#482D42
17,XC_2362 30..40,#B5545B
10,XC_2363 115..123,#D45386
8,XC_2363 123..133,#A89479
20,XC_2364 162..172,#666637
8,XC_2364 172..180,#A89479
9,XC_2365 15..25,#C15A92
14,XC_2365 238..246,#7E9AA5
9,XC_2366 67..75,#C15A92
4,XC_2368 138..148,#874DBB
2,XC_2368 88..96,#847BC8
18,XC_2371 173..189,#BD5430
9,XC_2371 96..104,#C15A92
15,XC_2373 24..32,#717CBD
19,XC_2375 216..226,#9A5F2B
21,XC_2377 8..16,#42593E
23,XC_2379 67..75,#482D42
7,XC_2381 40..48,#93CB5D
18,XC_2382 41..57,#BD5430
1,XC_2383 100..108,#80C8B4
12,XC_2383 117..125,#CCA64E
21,XC_2383 19..27,#42593E
18,XC_2383 95..107,#BD5430
2,XC_2385 13..21,#847BC8
21,XC_2386 123..131,#42593E
21,XC_2386 160..168,#42593E
14,XC_2387 119..127,#7E9AA5
24,XC_2387 56..64,#693C57
12,XC_2388 115..125,#CCA64E
21,XC_2388 195..205,#42593E
10,XC_2388 227..235,#D45386
16,XC_2389 103..111,#8E6299
16,XC_2389 106..120,#8E6299
3,XC_2389 54..62,#8749CE
5,XC_2389 98..116,#85888E
14,XC_2393 135..143,#7E9AA5
11,XC_2393 223..231,#DA7B61
19,XC_2395 54..62,#9A5F2B
9,XC_2396 173..183,#C15A92
15,XC_2396 193..201,#717CBD
3,XC_2396 50..60,#8749CE
2,XC_2399 143..151,#847BC8
25,XC_2399 18..26,#96677C
12,XC_2400 206..214,#CCA64E
23,XC_2401 175..183,#482D42
5,XC_2402 53..61,#85888E
13,XC_2403 187..195,#A6AF6F
19,XC_2405 154..162,#9A5F2B
23,XC_2407 118..126,#482D42
2,XC_2407 183..191,#847BC8
6,XC_2408 148..156,#87C564
19,XC_2408 220..228,#9A5F2B
25,XC_2409 134..144,#96677C
5,XC_2410 209..223,#85888E
25,XC_2410 236..244,#96677C
23,XC_2410 99..107,#482D42
6,XC_2411 61..69,#87C564
21,XC_2412 161..169,#42593E
16,XC_2412 9..17,#8E6299
6,XC_2412 98..108,#87C564
13,XC_2414 9..19,#A6AF6F
19,XC_2415 152..160,#9A5F2B
10,XC_2416 106..114,#D45386
19,XC_2416 166..174,#9A5F2B
5,XC_2417 137..145,#85888E
6,XC_2417 79..89,#87C564
11,XC_2418 108..120,#DA7B61
19,XC_2419 189..197,#9A5F2B
25,XC_2420 50..58,#96677C
16,XC_2421 18..26,#8E6299
19,XC_2422 147..157,#9A5F2B
3,XC_2422 234..242,#8749CE
3,XC_2422 47..55,#8749CE
6,XC_2422 7..15,#87C564
8,XC_2423 205..213,#A89479
24,XC_2424 228..238,#693C57
15,XC_2426 183..191,#717CBD
8,XC_2427 124..132,#A89479
19,XC_2427 129..137,#9A5F2B
25,XC_2427 152..162,#96677C
16,XC_2427 164..172,#8E6299
14,XC_2429 53..61,#7E9AA5
11,XC_2430 128..142,#DA7B61
5,XC_2430 209..219,#85888E
9,XC_2430 7..19,#C15A92
12,XC_2431 161..169,#CCA64E
11,XC_2431 234..244,#DA7B61
16,XC_2431 83..93,#8E6299
6,XC_2432 121..129,#87C564
23,XC_2432 141..151,#482D42
13,XC_2432 186..196,#A6AF6F
16,XC_2434 209..217,#8E6299
8,XC_2434 229..237,#A89479
9,XC_2435 145..153,#C15A92
15,XC_2437 74..82,#717CBD
6,XC_2438 167..175,#87C564
13,XC_2438 4..14,#A6AF6F
11,XC_2441 223..237,#DA7B61
6,XC_2443 161..169,#87C564
9,XC_2444 157..167,#C15A92
9,XC_2444 18..28,#C15A92
19,XC_2445 163..173,#9A5F2B
19,XC_2446 21..29,#9A5F2B
16,XC_2446 53..63,#8E6299
4,XC_2447 77..87,#874DBB
25,XC_2448 206..214,#96677C
10,XC_2452 26..34,#D45386
13,XC_2454 137..145,#A6AF6F
3,XC_2454 84..94,#8749CE
19,XC_2455 104..112,#9A5F2B
2,XC_2455 155..163,#847BC8
16,XC_2456 221..229,#8E6299
9,XC_2458 125..133,#C15A92
20,XC_2458 221..231,#666637
1,XC_2458 242..250,#80C8B4
12,XC_2459 99..107,#CCA64E
23,XC_2462 140..148,#482D42
16,XC_2465 220..232,#8E6299
21,XC_2465 94..102,#42593E
21,XC_2466 155..163,#42593E
21,XC_2466 189..201,#42593E
11,XC_2466 230..238,#DA7B61
21,XC_2467 65..75,#42593E
16,XC_2468 232..240,#8E6299
22,XC_2469 206..218,#3A3E3E
7,XC_2469 210..220,#93CB5D
1,XC_2471 24..32,#80C8B4
12,XC_2472 30..40,#CCA64E
22,XC_2473 19..27,#3A3E3E
23,XC_2473 243..251,#482D42
17,XC_2474 50..60,#B5545B
10,XC_2475 45..53,#D45386
7,XC_2476 212..220,#93CB5D
15,XC_2476 30..40,#717CBD
23,XC_2477 132..140,#482D42
16,XC_2478 227..237,#8E6299
7,XC_2480 206..214,#93CB5D
7,XC_2481 224..232,#93CB5D
14,XC_2481 229..237,#7E9AA5
12,XC_2483 234..244,#CCA64E
23,XC_2484 131..143,#482D42
12,XC_2486 30..38,#CCA64E
21,XC_2487 111..119,#42593E
22,XC_2487 117..129,#3A3E3E
7,XC_2487 121..131,#93CB5D
25,XC_2487 182..192,#96677C
23,XC_2487 45..53,#482D42
20,XC_2488 38..46,#666637
24,XC_2490 25..35,#693C57
13,XC_2490 45..53,#A6AF6F
16,XC_2490 84..92,#8E6299
10,XC_2491 154..162,#D45386
7,XC_2491 4..14,#93CB5D
3,XC_2492 127..135,#8749CE
7,XC_2492 159..167,#93CB5D
12,XC_2493 9..19,#CCA64E
15,XC_2494 10..22,#717CBD
16,XC_2496 107..115,#8E6299
4,XC_2498 235..243,#874DBB
23,XC_2498 39..47,#482D42
21,XC_2499 240..248,#42593E
4,XC_2499 88..96,#874DBB
9,XC_2500 132..140,#C15A92
24,XC_2500 28..36,#693C57
4,XC_2500 75..83,#874DBB
9,XC_2502 154..162,#C15A92
19,XC_2503 203..211,#9A5F2B
3,XC_2504 122..130,#8749CE
7,XC_2504 46..54,#93CB5D
23,XC_2505 6..16,#482D42
11,XC_2506 157..171,#DA7B61
2,XC_2506 32..40,#847BC8
10,XC_2507 86..98,#D45386
21,XC_2508 100..108,#42593E
15,XC_2508 173..183,#717CBD
23,XC_2510 3..15,#482D42
24,XC_2511 215..223,#693C57
3,XC_2511 34..42,#8749CE
7,XC_2512 140..152,#93CB5D
11,XC_2513 92..100,#DA7B61
12,XC_2514 85..95,#CCA64E
10,XC_2518 29..37,#D45386
9,XC_2520 143..151,#C15A92
16,XC_2520 23..31,#8E6299
16,XC_2520 25..35,#8E6299
21,XC_2520 8..16,#42593E
18,XC_2522 217..233,#BD5430
12,XC_2522 229..239,#CCA64E
3,XC_2523 105..115,#8749CE
20,XC_2523 152..160,#666637
9,XC_2523 209..217,#C15A92
24,XC_2523 58..66,#693C57
3,XC_2523 94..102,#8749CE
13,XC_2525 199..207,#A6AF6F
9,XC_2526 135..143,#C15A92
15,XC_2526 202..210,#717CBD
16,XC_2526 60..70,#8E6299
23,XC_2528 187..197,#482D42
20,XC_2528 217..227,#666637
2,XC_2528 60..70,#847BC8
6,XC_2528 78..86,#87C564
23,XC_2530 101..111,#482D42
12,XC_2530 191..199,#CCA64E
7,XC_2530 211..221,#93CB5D
1,XC_2531 171..179,#80C8B4
4,XC_2531 175..183,#874DBB
25,XC_2531 221..231,#96677C
11,XC_2531 87..95,#DA7B61
14,XC_2532 102..110,#7E9AA5
15,XC_2532 243..251,#717CBD
16,XC_2533 143..151,#8E6299
16,XC_2533 200..210,#8E6299
25,XC_2533 44..52,#96677C
17,XC_2533 71..81,#B5545B
21,XC_2534 27..35,#42593E
10,XC_2537 10..18,#D45386
9,XC_2537 136..144,#C15A92
13,XC_2537 181..189,#A6AF6F
15,XC_2538 180..188,#717CBD
19,XC_2538 225..233,#9A5F2B
20,XC_2538 49..59,#666637
22,XC_2539 63..71,#3A3E3E
19,XC_2540 172..180,#9A5F2B
14,XC_2540 187..195,#7E9AA5
13,XC_2541 229..237,#A6AF6F
3,XC_2543 165..179,#8749CE
22,XC_2543 218..226,#3A3E3E
16,XC_2545 213..221,#8E6299
2,XC_2546 89..97,#847BC8
24,XC_2547 15..23,#693C57
20,XC_2547 68..76,#666637
10,XC_2549 19..27,#D45386
23,XC_2549 210..218,#482D42
24,XC_2550 213..221,#693C57
3,XC_2550 217..225,#8749CE
23,XC_2550 74..82,#482D42
15,XC_2551 83..93,#717CBD
10,XC_2552 149..157,#D45386
23,XC_2553 221..229,#482D42
22,XC_2554 108..120,#3A3E3E
21,XC_2555 196..204,#42593E
19,XC_2555 219..227,#9A5F2B
8,XC_2556 150..158,#A89479
15,XC_2556 240..248,#717CBD
19,XC_2557 199..207,#9A5F2B
8,XC_2559 22..32,#A89479
25,XC_2559 77..85,#96677C
12,XC_2559 8..16,#CCA64E
14,XC_2560 71..79,#7E9AA5
16,XC_2562 155..163,#8E6299
23,XC_2562 170..178,#482D42
22,XC_2562 218..232,#3A3E3E
23,XC_2564 102..110,#482D42
22,XC_2564 229..237,#3A3E3E
21,XC_2564 44..54,#42593E
14,XC_2565 168..176,#7E9AA5
7,XC_2566 33..41,#93CB5D
7,XC_2568 103..111,#93CB5D
24,XC_2569 101..111,#693C57
21,XC_2569 198..208,#42593E
8,XC_2570 221..229,#A89479
21,XC_2571 201..209,#42593E
18,XC_2571 205..219,#BD5430
8,XC_2571 21..29,#A89479
14,XC_2572 228..236,#7E9AA5
10,XC_2572 44..52,#D45386
20,XC_2573 154..162,#666637
25,XC_2573 220..228,#96677C
7,XC_2573 228..238,#93CB5D
8,XC_2573 40..50,#A89479
7,XC_2574 23..31,#93CB5D
7,XC_2575 42..50,#93CB5D
8,XC_2576 235..243,#A89479
23,XC_2579 26..36,#482D42
10,XC_2580 170..182,#D45386
20,XC_2581 144..154,#666637
19,XC_2582 120..132,#9A5F2B
23,XC_2583 196..206,#482D42
10,XC_2583 207..215,#D45386
20,XC_2584 19..27,#666637
21,XC_2585 199..207,#42593E
1,XC_2588 1..11,#80C8B4
9,XC_2591 227..235,#C15A92
10,XC_2591 99..107,#D45386
2,XC_2592 221..229,#847BC8
23,XC_2593 29..37,#482D42
1,XC_2596 162..170,#80C8B4
13,XC_2597 143..151,#A6AF6F
12,XC_2598 110..118,#CCA64E
13,XC_2598 182..190,#A6AF6F
7,XC_2599 135..145,#93CB5D
13,XC_2599 181..189,#A6AF6F
10,XC_2599 221..229,#D45386
9,XC_2600 166..174,#C15A92
19,XC_2600 195..203,#9A5F2B
25,XC_2600 208..216,#96677C
12,XC_2603 10..18,#CCA64E
5,XC_2603 77..85,#85888E
5,XC_2604 157..165,#85888E
12,XC_2604 90..98,#CCA64E
2,XC_2605 149..157,#847BC8
2,XC_2605 152..160,#847BC8
2,XC_2605 164..172,#847BC8
2,XC_2605 167..175,#847BC8
19,XC_2606 234..242,#9A5F2B
12,XC_2606 36..44,#CCA64E
23,XC_2607 243..251,#482D42
15,XC_2607 93..101,#717CBD
6,XC_2608 219..229,#87C564
16,XC_2609 76..86,#8E6299
2,XC_2610 10..20,#847BC8
6,XC_2610 204..212,#87C564
25,XC_2610 64..72,#96677C
25,XC_2612 115..123,#96677C
15,XC_2612 197..205,#717CBD
5,XC_2618 231..239,#85888E
4,XC_2619 40..48,#874DBB
25,XC_2620 204..212,#96677C
2,XC_2621 179..187,#847BC8
5,XC_2622 124..140,#85888E
24,XC_2623 198..206,#693C57
23,XC_2623 222..230,#482D42
10,XC_2624 107..115,#D45386
6,XC_2624 3..11,#87C564
11,XC_2625 134..142,#DA7B61
22,XC_2625 30..38,#3A3E3E
6,XC_2626 157..165,#87C564
12,XC_2626 212..220,#CCA64E
6,XC_2630 209..219,#87C564
3,XC_2631 123..131,#8749CE
19,XC_2631 141..149,#9A5F2B
3,XC_2632 150..160,#8749CE
15,XC_2632 21..29,#717CBD
4,XC_2633 117..129,#874DBB
16,XC_2634 237..245,#8E6299
13,XC_2635 215..223,#A6AF6F
5,XC_2635 223..231,#85888E
25,XC_2636 195..203,#96677C
9,XC_2639 200..208,#C15A92
21,XC_2639 59..67,#42593E
19,XC_2639 91..99,#9A5F2B
10,XC_2640 127..135,#D45386
21,XC_2642 61..69,#42593E
4,XC_2642 97..107,#874DBB
21,XC_2643 153..161,#42593E
20,XC_2643 171..179,#666637
25,XC_2643 193..203,#96677C
15,XC_2644 118..126,#717CBD
3,XC_2644 143..153,#8749CE
21,XC_2644 69..77,#42593E
1,XC_2645 113..121,#80C8B4
20,XC_2645 150..160,#666637
21,XC_2646 167..177,#42593E
14,XC_2646 206..214,#7E9AA5
23,XC_2647 103..111,#482D42
16,XC_2647 203..211,#8E6299
19,XC_2648 146..154,#9A5F2B
10,XC_2648 183..191,#D45386
13,XC_2648 31..39,#A6AF6F
9,XC_2648 39..47,#C15A92
8,XC_2649 200..208,#A89479
9,XC_2649 237..245,#C15A92
22,XC_2650 84..94,#3A3E3E
25,XC_2651 102..110,#96677C
24,XC_2651 112..120,#693C57
9,XC_2651 214..222,#C15A92
25,XC_2651 97..105,#96677C
5,XC_2652 126..146,#85888E
23,XC_2652 131..141,#482D42
16,XC_2652 141..155,#8E6299
16,XC_2652 147..161,#8E6299
13,XC_2652 82..90,#A6AF6F
10,XC_2653 140..148,#D45386
10,XC_2653 167..175,#D45386
21,XC_2653 32..42,#42593E
7,XC_2655 166..174,#93CB5D
9,XC_2655 174..184,#C15A92
13,XC_2655 75..83,#A6AF6F
4,XC_2655 97..105,#874DBB
13,XC_2656 102..110,#A6AF6F
21,XC_2656 50..58,#42593E
14,XC_2658 227..235,#7E9AA5
9,XC_2658 3..11,#C15A92
11,XC_2659 110..118,#DA7B61
11,XC_2659 111..119,#DA7B61
3,XC_2663 106..114,#8749CE
21,XC_2664 11..21,#42593E
18,XC_2664 183..199,#BD5430
20,XC_2664 203..213,#666637
19,XC_2664 33..41,#9A5F2B
2,XC_2664 79..87,#847BC8
23,XC_2664 96..104,#482D42
22,XC_2665 241..251,#3A3E3E
7,XC_2667 107..117,#93CB5D
7,XC_2667 52..62,#93CB5D
20,XC_2667 77..87,#666637
24,XC_2668 134..142,#693C57
17,XC_2670 224..236,#B5545B
9,XC_2671 142..150,#C15A92
3,XC_2671 21..29,#8749CE
16,XC_2671 36..46,#8E6299
21,XC_2672 177..187,#42593E
15,XC_2672 39..47,#717CBD
20,XC_2673 154..164,#666637
15,XC_2674 114..124,#717CBD
3,XC_2674 118..126,#8749CE
2,XC_2674 122..134,#847BC8
25,XC_2674 181..189,#96677C
21,XC_2675 58..66,#42593E
18,XC_2675 73..89,#BD5430
9,XC_2677 158..166,#C15A92
23,XC_2678 183..191,#482D42
20,XC_2679 133..141,#666637
12,XC_2679 210..218,#CCA64E
19,XC_2679 239..247,#9A5F2B
4,XC_2679 28..36,#874DBB
13,XC_2680 110..118,#A6AF6F
23,XC_2680 52..60,#482D42
22,XC_2681 153..161,#3A3E3E
14,XC_2681 175..183,#7E9AA5
21,XC_2681 238..246,#42593E
3,XC_2682 28..38,#8749CE
1,XC_2682 48..56,#80C8B4
23,XC_2684 206..220,#482D42
11,XC_2685 218..226,#DA7B61
4,XC_2685 50..58,#874DBB
2,XC_2686 68..76,#847BC8
2,XC_2687 159..167,#847BC8
10,XC_2688 113..121,#D45386
10,XC_2688 115..127,#D45386
21,XC_2688 134..142,#42593E
20,XC_2689 108..116,#666637
21,XC_2689 18..26,#42593E
16,XC_2689 48..58,#8E6299
16,XC_2689 51..59,#8E6299
21,XC_2691 128..138,#42593E
9,XC_2691 77..85,#C15A92
15,XC_2692 167..175,#717CBD
13,XC_2694 205..213,#A6AF6F
17,XC_2694 206..220,#B5545B
17,XC_2695 138..148,#B5545B
12,XC_2695 91..103,#CCA64E
21,XC_2697 146..154,#42593E
7,XC_2698 37..45,#93CB5D
21,XC_2698 39..47,#42593E
19,XC_2698 71..83,#9A5F2B
5,XC_2699 106..114,#85888E
5,XC_2699 107..115,#85888E
16,XC_2699 228..236,#8E6299
2,XC_2700 102..110,#847BC8
11,XC_2700 223..231,#DA7B61
11,XC_2700 224..232,#DA7B61
21,XC_2701 213..223,#42593E
2,XC_2701 96..104,#847BC8
2,XC_2701 99..107,#847BC8
18,XC_2702 137..151,#BD5430
14,XC_2703 183..191,#7E9AA5
21,XC_2704 211..219,#42593E
9,XC_2704 226..238,#C15A92
11,XC_2705 53..61,#DA7B61
6,XC_2706 123..131,#87C564
6,XC_2707 12..20,#87C564
24,XC_2707 77..85,#693C57
21,XC_2709 190..198,#42593E
9,XC_2709 68..78,#C15A92
8,XC_2714 118..126,#A89479
7,XC_2714 97..111,#93CB5D
21,XC_2715 153..163,#42593E
16,XC_2715 215..223,#8E6299
20,XC_2716 138..148,#666637
16,XC_2719 70..78,#8E6299
21,XC_2723 13..21,#42593E
8,XC_2723 78..86,#A89479
23,XC_2724 110..120,#482D42
19,XC_2724 133..143,#9A5F2B
4,XC_2725 42..52,#874DBB
23,XC_2725 77..85,#482D42
15,XC_2726 150..158,#717CBD
21,XC_2726 45..55,#42593E
13,XC_2728 16..26,#A6AF6F
19,XC_2729 109..117,#9A5F2B
23,XC_2729 187..199,#482D42
21,XC_2730 132..140,#42593E
16,XC_2730 163..171,#8E6299
24,XC_2730 193..201,#693C57
19,XC_2730 237..245,#9A5F2B
24,XC_2732 84..92,#693C57
7,XC_2733 33..43,#93CB5D
7,XC_2734 196..206,#93CB5D
20,XC_2734 91..101,#666637
19,XC_2735 176..184,#9A5F2B
22,XC_2735 209..217,#3A3E3E
4,XC_2736 168..178,#874DBB
21,XC_2737 92..100,#42593E
9,XC_2738 65..73,#C15A92
14,XC_2739 230..240,#7E9AA5
14,XC_2740 108..116,#7E9AA5
10,XC_2740 164..172,#D45386
23,XC_2740 195..203,#482D42
7,XC_2740 208..216,#93CB5D
25,XC_2741 118..128,#96677C
12,XC_2741 75..85,#CCA64E
17,XC_2742 150..162,#B5545B
22,XC_2742 197..205,#3A3E3E
25,XC_2742 212..220,#96677C
10,XC_2742 22..30,#D45386
22,XC_2743 228..236,#3A3E3E
19,XC_2743 38..46,#9A5F2B
10,XC_2743 53..61,#D45386
7,XC_2743 96..108,#93CB5D
1,XC_2744 20..28,#80C8B4
22,XC_2744 221..231,#3A3E3E
12,XC_2744 55..63,#CCA64E
17,XC_2747 106..118,#B5545B
7,XC_2747 205..215,#93CB5D
8,XC_2749 213..223,#A89479
24,XC_2750 157..165,#693C57
9,XC_2750 82..90,#C15A92
7,XC_2750 89..97,#93CB5D
19,XC_2752 183..193,#9A5F2B
23,XC_2753 234..242,#482D42
25,XC_2754 102..110,#96677C
1,XC_2755 19..29,#80C8B4
22,XC_2755 58..70,#3A3E3E
7,XC_2756 101..113,#93CB5D
7,XC_2756 148..158,#93CB5D
22,XC_2757 140..150,#3A3E3E
7,XC_2757 142..152,#93CB5D
22,XC_2758 167..175,#3A3E3E
18,XC_2760 200..214,#BD5430
21,XC_2760 221..231,#42593E
11,XC_2761 116..126,#DA7B61
13,XC_2762 148..160,#A6AF6F
21,XC_2763 129..137,#42593E
22,XC_2763 76..84,#3A3E3E
7,XC_2765 122..132,#93CB5D
8,XC_2765 47..57,#A89479
1,XC_2766 170..178,#80C8B4
23,XC_2767 141..149,#482D42
9,XC_2768 37..45,#C15A92
15,XC_2770 91..99,#717CBD
2,XC_2771 176..190,#847BC8
20,XC_2772 118..126,#666637
2,XC_2772 226..234,#847BC8
21,XC_2773 154..162,#42593E
7,XC_2773 156..164,#93CB5D
20,XC_2774 83..91,#666637
2,XC_2775 234..242,#847BC8
23,XC_2776 134..142,#482D42
13,XC_2778 136..144,#A6AF6F
13,XC_2779 118..126,#A6AF6F
14,XC_2779 70..78,#7E9AA5
14,XC_2782 1..13,#7E9AA5
19,XC_2782 189..197,#9A5F2B
11,XC_2782 86..94,#DA7B61
5,XC_2783 9..17,#85888E
17,XC_2783 90..102,#B5545B
3,XC_2784 130..138,#8749CE
25,XC_2785 179..187,#96677C
25,XC_2785 72..80,#96677C
19,XC_2786 208..216,#9A5F2B
9,XC_2786 9..17,#C15A92
2,XC_2788 194..206,#847BC8
13,XC_2789 130..138,#A6AF6F
19,XC_2790 57..67,#9A5F2B
10,XC_2792 209..217,#D45386
1,XC_2792 237..245,#80C8B4
1,XC_2792 67..75,#80C8B4
9,XC_2792 83..91,#C15A92
14,XC_2793 112..120,#7E9AA5
22,XC_2793 140..148,#3A3E3E
10,XC_2798 199..207,#D45386
10,XC_2799 194..202,#D45386
3,XC_2799 207..217,#8749CE
25,XC_2799 223..231,#96677C
25,XC_2799 226..234,#96677C
22,XC_2800 109..121,#3A3E3E
6,XC_2800 9..17,#87C564
9,XC_2801 177..185,#C15A92
19,XC_2801 236..244,#9A5F2B
18,XC_2801 73..85,#BD5430
10,XC_2802 157..165,#D45386
24,XC_2802 184..198,#693C57
15,XC_2803 196..206,#717CBD
16,XC_2804 46..56,#8E6299
21,XC_2804 68..78,#42593E
4,XC_2805 6..14,#874DBB
21,XC_2806 230..238,#42593E
4,XC_2806 75..85,#874DBB
9,XC_2807 217..225,#C15A92
13,XC_2807 75..83,#A6AF6F
10,XC_2807 83..91,#D45386
18,XC_2808 99..111,#BD5430
19,XC_2809 111..119,#9A5F2B
9,XC_2809 131..141,#C15A92
20,XC_2809 154..162,#666637
2,XC_2809 2..10,#847BC8
6,XC_2810 133..141,#87C564
9,XC_2811 217..225,#C15A92
23,XC_2811 55..63,#482D42
9,XC_2812 2..10,#C15A92
1,XC_2813 22..30,#80C8B4
16,XC_2814 77..85,#8E6299
