fromNode,toNode,Confidence,InteractionType,color
XC_2297 201..209,XC_2333 150..158,9,1,#80C8B4
XC_2297 201..209,XC_2875 87..95,9,1,#80C8B4
XC_2297 201..209,XC_2892 219..227,9,1,#80C8B4
XC_2297 201..209,XC_3016 138..146,9,1,#80C8B4
XC_2297 201..209,XC_3455 83..91,9,1,#80C8B4
XC_2297 201..209,XC_4067 36..44,9,1,#80C8B4
XC_2333 150..158,XC_2875 87..95,9,1,#80C8B4
XC_2333 150..158,XC_2892 219..227,9,1,#80C8B4
XC_2333 150..158,XC_3016 138..146,9,1,#80C8B4
XC_2333 150..158,XC_3455 83..91,9,1,#80C8B4
XC_2333 150..158,XC_4067 36..44,9,1,#80C8B4
XC_2340 144..152,XC_4218 59..67,9,1,#80C8B4
XC_2383 100..108,XC_2682 48..56,9,1,#80C8B4
XC_2383 100..108,XC_2813 22..30,9,1,#80C8B4
XC_2383 100..108,XC_2886 91..99,9,1,#80C8B4
XC_2383 100..108,XC_3042 214..222,9,1,#80C8B4
XC_2383 100..108,XC_3044 166..174,9,1,#80C8B4
XC_2383 100..108,XC_3048 65..73,9,1,#80C8B4
XC_2383 100..108,XC_3637 160..168,9,1,#80C8B4
XC_2383 100..108,XC_4154 74..82,9,1,#80C8B4
XC_2383 100..108,XC_4306 64..72,9,1,#80C8B4
XC_2458 242..250,XC_2596 162..170,9,1,#80C8B4
XC_2458 242..250,XC_2792 237..245,9,1,#80C8B4
XC_2458 242..250,XC_3009 16..24,9,1,#80C8B4
XC_2458 242..250,XC_3015 170..178,9,1,#80C8B4
XC_2531 171..179,XC_2996 124..132,9,1,#80C8B4
XC_2531 171..179,XC_3328 143..151,9,1,#80C8B4
XC_2531 171..179,XC_3502 76..84,9,1,#80C8B4
XC_2531 171..179,XC_3590 110..118,9,1,#80C8B4
XC_2531 171..179,XC_3866 105..113,9,1,#80C8B4
XC_2588 1..11,XC_0152 114..126,9,1|23,#647A7B
XC_2588 1..11,XC_3375 223..233,11,1,#80C8B4
XC_2588 1..11,XC_3502 68..78,9,1|23,#647A7B
XC_2588 1..11,XC_4152 65..77,9,1|23,#647A7B
XC_2596 162..170,XC_2792 237..245,9,1,#80C8B4
XC_2596 162..170,XC_3009 16..24,9,1,#80C8B4
XC_2596 162..170,XC_3015 170..178,9,1,#80C8B4
XC_2645 113..121,XC_4361 9..17,9,1,#80C8B4
XC_2682 48..56,XC_2813 22..30,9,1,#80C8B4
XC_2682 48..56,XC_2886 91..99,9,1,#80C8B4
XC_2682 48..56,XC_3042 214..222,9,1,#80C8B4
XC_2682 48..56,XC_3044 166..174,9,1,#80C8B4
XC_2682 48..56,XC_3048 65..73,9,1,#80C8B4
XC_2682 48..56,XC_3637 160..168,9,1,#80C8B4
XC_2682 48..56,XC_4154 74..82,9,1,#80C8B4
XC_2682 48..56,XC_4306 64..72,9,1,#80C8B4
XC_2744 20..28,XC_3376 142..150,9,1,#80C8B4
XC_2755 19..29,XC_2912 22..32,11,1,#80C8B4
XC_2755 19..29,XC_4153 227..237,11,1,#80C8B4
XC_2766 170..178,XC_4367 226..234,9,1,#80C8B4
XC_2766 170..178,XC_3817 98..106,9,1,#80C8B4
XC_2792 67..75,XC_3231 219..227,9,1,#80C8B4
XC_2792 67..75,XC_3256 80..88,9,1,#80C8B4
XC_2792 67..75,XC_4075 116..124,9,1,#80C8B4
XC_2792 67..75,XC_4184 37..45,9,1,#80C8B4
XC_2792 237..245,XC_3009 16..24,9,1,#80C8B4
XC_2792 237..245,XC_3015 170..178,9,1,#80C8B4
XC_2813 22..30,XC_2886 91..99,9,1,#80C8B4
XC_2813 22..30,XC_3042 214..222,9,1,#80C8B4
XC_2813 22..30,XC_3044 166..174,9,1,#80C8B4
XC_2813 22..30,XC_3048 65..73,9,1,#80C8B4
XC_2813 22..30,XC_3637 160..168,9,1,#80C8B4
XC_2813 22..30,XC_4154 74..82,9,1,#80C8B4
XC_2813 22..30,XC_4306 64..72,9,1,#80C8B4
XC_2875 87..95,XC_2892 219..227,9,1,#80C8B4
XC_2875 87..95,XC_3016 138..146,9,1,#80C8B4
XC_2875 87..95,XC_3455 83..91,9,1,#80C8B4
XC_2875 87..95,XC_4067 36..44,9,1,#80C8B4
XC_2883 66..74,XC_3700 54..62,9,1,#80C8B4
XC_2883 66..74,XC_3841 106..114,9,1,#80C8B4
XC_2883 66..74,XC_4264 52..60,9,1,#80C8B4
XC_2883 66..74,XC_4314 3..11,9,1,#80C8B4
XC_2886 91..99,XC_3042 214..222,9,1,#80C8B4
XC_2886 91..99,XC_3044 166..174,9,1,#80C8B4
XC_2886 91..99,XC_3048 65..73,9,1,#80C8B4
XC_2886 91..99,XC_3637 160..168,9,1,#80C8B4
XC_2886 91..99,XC_4154 74..82,9,1,#80C8B4
XC_2886 91..99,XC_4306 64..72,9,1,#80C8B4
XC_2892 219..227,XC_3016 138..146,9,1,#80C8B4
XC_2892 219..227,XC_3455 83..91,9,1,#80C8B4
XC_2892 219..227,XC_4067 36..44,9,1,#80C8B4
XC_2912 22..32,XC_4153 227..237,11,1,#80C8B4
XC_2915 46..56,XC_1431 74..86,9,1|17,#9A8E88
XC_2940 35..43,XC_3114 232..240,9,1,#80C8B4
XC_2950 240..250,XC_2951 10..20,11,1,#80C8B4
XC_2950 240..250,XC_4375 35..45,9,1,#80C8B4
XC_2951 10..20,XC_4375 35..45,9,1,#80C8B4
XC_2996 124..132,XC_3328 143..151,9,1,#80C8B4
XC_2996 124..132,XC_3502 76..84,9,1,#80C8B4
XC_2996 124..132,XC_3590 110..118,9,1,#80C8B4
XC_2996 124..132,XC_3866 105..113,9,1,#80C8B4
XC_3009 16..24,XC_3015 170..178,9,1,#80C8B4
XC_3016 138..146,XC_3455 83..91,9,1,#80C8B4
XC_3016 138..146,XC_4067 36..44,9,1,#80C8B4
XC_3042 214..222,XC_3044 166..174,9,1,#80C8B4
XC_3042 214..222,XC_3048 65..73,9,1,#80C8B4
XC_3042 214..222,XC_3637 160..168,9,1,#80C8B4
XC_3042 214..222,XC_4154 74..82,9,1,#80C8B4
XC_3042 214..222,XC_4306 64..72,9,1,#80C8B4
XC_3044 166..174,XC_3048 65..73,9,1,#80C8B4
XC_3044 166..174,XC_3637 160..168,9,1,#80C8B4
XC_3044 166..174,XC_4154 74..82,9,1,#80C8B4
XC_3044 166..174,XC_4306 64..72,9,1,#80C8B4
XC_3048 65..73,XC_3637 160..168,9,1,#80C8B4
XC_3048 65..73,XC_4154 74..82,9,1,#80C8B4
XC_3048 65..73,XC_4306 64..72,9,1,#80C8B4
XC_3131 110..118,XC_3386 31..39,9,1,#80C8B4
XC_3131 110..118,XC_4264 192..200,9,1,#80C8B4
XC_3131 110..118,XC_4332 57..65,9,1,#80C8B4
XC_3231 219..227,XC_3256 80..88,9,1,#80C8B4
XC_3231 219..227,XC_4075 116..124,9,1,#80C8B4
XC_3231 219..227,XC_4184 37..45,9,1,#80C8B4
XC_3250 235..245,XC_3858 8..20,9,1|21,#619079
XC_4367 226..234,XC_3817 98..106,9,1,#80C8B4
XC_3256 80..88,XC_4075 116..124,9,1,#80C8B4
XC_3256 80..88,XC_4184 37..45,9,1,#80C8B4
XC_3290 143..151,XC_3966 145..153,9,1,#80C8B4
XC_3314 200..208,XC_3397 90..98,9,1,#80C8B4
XC_3314 200..208,XC_3779 218..226,9,1,#80C8B4
XC_3314 200..208,XC_4256 160..168,9,1,#80C8B4
XC_3314 200..208,XC_4320 207..215,9,1,#80C8B4
XC_3328 143..151,XC_3502 76..84,9,1,#80C8B4
XC_3328 143..151,XC_3590 110..118,9,1,#80C8B4
XC_3328 143..151,XC_3866 105..113,9,1,#80C8B4
XC_3375 223..233,XC_0152 114..126,9,1|23,#647A7B
XC_3375 223..233,XC_3502 68..78,9,1|23,#647A7B
XC_3375 223..233,XC_4152 65..77,9,1|23,#647A7B
XC_3386 31..39,XC_4264 192..200,9,1,#80C8B4
XC_3386 31..39,XC_4332 57..65,9,1,#80C8B4
XC_3390 204..212,XC_3481 242..250,9,1,#80C8B4
XC_3397 90..98,XC_3779 218..226,9,1,#80C8B4
XC_3397 90..98,XC_4256 160..168,9,1,#80C8B4
XC_3397 90..98,XC_4320 207..215,9,1,#80C8B4
XC_3433 81..89,XC_3569 107..115,9,1,#80C8B4
XC_3455 83..91,XC_4067 36..44,9,1,#80C8B4
XC_3502 76..84,XC_3590 110..118,9,1,#80C8B4
XC_3502 76..84,XC_3866 105..113,9,1,#80C8B4
XC_3518 180..188,XC_4027 20..28,9,1,#80C8B4
XC_3525 233..243,XC_3679 234..246,9,1|13,#93BC92
XC_3525 233..243,XC_4184 61..71,9,1,#80C8B4
XC_3544 142..150,XC_4125 17..25,9,1,#80C8B4
XC_3590 110..118,XC_3866 105..113,9,1,#80C8B4
XC_3637 160..168,XC_4154 74..82,9,1,#80C8B4
XC_3637 160..168,XC_4306 64..72,9,1,#80C8B4
XC_3700 54..62,XC_3841 106..114,9,1,#80C8B4
XC_3700 54..62,XC_4264 52..60,9,1,#80C8B4
XC_3700 54..62,XC_4314 3..11,9,1,#80C8B4
XC_3779 218..226,XC_4256 160..168,9,1,#80C8B4
XC_3779 218..226,XC_4320 207..215,9,1,#80C8B4
XC_3841 106..114,XC_4264 52..60,9,1,#80C8B4
XC_3841 106..114,XC_4314 3..11,9,1,#80C8B4
XC_3860 227..235,XC_4053 76..84,9,1,#80C8B4
XC_4075 116..124,XC_4184 37..45,9,1,#80C8B4
XC_4130 128..138,XC_4194 25..35,9,1,#80C8B4
XC_4154 74..82,XC_4306 64..72,9,1,#80C8B4
XC_4194 25..35,XC_3029 47..59,9,1|3,#8488C1
XC_4256 160..168,XC_4320 207..215,9,1,#80C8B4
XC_4264 192..200,XC_4332 57..65,9,1,#80C8B4
XC_4264 52..60,XC_4314 3..11,9,1,#80C8B4
XC_0004 226..234,XC_0596 161..169,9,2,#847BC8
XC_0004 226..234,XC_0978 13..21,9,2,#847BC8
XC_0004 226..234,XC_1506 155..163,9,2,#847BC8
XC_0007 108..116,XC_3162 47..55,9,2,#847BC8
XC_0015 54..62,XC_4340 202..210,9,2,#847BC8
XC_0017 155..163,XC_0132 131..139,9,2,#847BC8
XC_0017 155..163,XC_0588 24..32,9,2,#847BC8
XC_0017 155..163,XC_2086 58..66,9,2,#847BC8
XC_0017 155..163,XC_4316 16..24,9,2,#847BC8
XC_0041 161..169,XC_0304 232..240,9,2,#847BC8
XC_0041 161..169,XC_0772 93..101,9,2,#847BC8
XC_0041 161..169,XC_0987 182..190,9,2,#847BC8
XC_0041 161..169,XC_1433 112..120,9,2,#847BC8
XC_0041 161..169,XC_1520 25..33,9,2,#847BC8
XC_0041 161..169,XC_1702 75..83,9,2,#847BC8
XC_0041 161..169,XC_1819 116..124,9,2,#847BC8
XC_0041 161..169,XC_2029 157..165,9,2,#847BC8
XC_0041 161..169,XC_2186 28..36,9,2,#847BC8
XC_0041 161..169,XC_2255 231..239,9,2,#847BC8
XC_0041 161..169,XC_2269 98..106,9,2,#847BC8
XC_0041 161..169,XC_2270 75..83,9,2,#847BC8
XC_0041 161..169,XC_2385 13..21,9,2,#847BC8
XC_0041 161..169,XC_2605 167..175,9,2,#847BC8
XC_0041 161..169,XC_2809 2..10,9,2,#847BC8
XC_0041 161..169,XC_2985 68..76,9,2,#847BC8
XC_0041 161..169,XC_3263 13..21,9,2,#847BC8
XC_0041 161..169,XC_3856 38..46,9,2,#847BC8
XC_0041 161..169,XC_4136 164..172,9,2,#847BC8
XC_0041 161..169,XC_4252 78..86,9,2,#847BC8
XC_0107 173..181,XC_0847 160..168,9,2,#847BC8
XC_0107 173..181,XC_1012 105..113,9,2,#847BC8
XC_0107 173..181,XC_3086 158..166,9,2,#847BC8
XC_0123 239..249,XC_3283 182..192,9,2,#847BC8
XC_0132 131..139,XC_0588 24..32,9,2,#847BC8
XC_0132 131..139,XC_2086 58..66,9,2,#847BC8
XC_0132 131..139,XC_4316 16..24,9,2,#847BC8
XC_0132 131..141,XC_0132 131..143,9,2,#847BC8
XC_0132 131..141,XC_0132 132..144,9,2,#847BC8
XC_0132 131..141,XC_0132 134..144,9,2,#847BC8
XC_0132 131..141,XC_1777 19..31,9,2,#847BC8
XC_0132 131..143,XC_0132 132..144,11,2,#847BC8
XC_0132 131..143,XC_1777 19..31,9,2,#847BC8
XC_0132 132..144,XC_0132 134..144,9,2,#847BC8
XC_0132 136..144,XC_0243 152..160,9,2,#847BC8
XC_0132 136..144,XC_0588 25..33,9,2,#847BC8
XC_0132 136..144,XC_0594 186..194,9,2,#847BC8
XC_0132 136..144,XC_1480 77..85,9,2,#847BC8
XC_0132 136..144,XC_2086 59..67,9,2,#847BC8
XC_0132 136..144,XC_4316 17..25,9,2,#847BC8
XC_0160 110..118,XC_1078 29..37,9,2,#847BC8
XC_0160 110..118,XC_4161 236..244,9,2,#847BC8
XC_0160 203..215,XC_0090 135..149,9,2|12,#A8908B
XC_0160 203..215,XC_0282 159..169,9,2|24,#765C90
XC_0160 203..215,XC_1055 26..40,11,2,#847BC8
XC_0160 203..215,XC_1913 68..82,11,2|24,#765C90
XC_0160 203..215,XC_2490 25..35,9,2|24,#765C90
XC_0160 203..215,XC_2890 170..180,9,2|24,#765C90
XC_0160 203..215,XC_3247 119..131,11,2,#847BC8
XC_0180 216..224,XC_0355 121..129,9,2,#847BC8
XC_0180 216..224,XC_0490 46..54,9,2,#847BC8
XC_0180 216..224,XC_1113 233..241,9,2,#847BC8
XC_0180 216..224,XC_3903 155..163,9,2,#847BC8
XC_0181 159..167,XC_0936 30..38,9,2,#847BC8
XC_0181 159..167,XC_3360 136..144,9,2,#847BC8
XC_0192 55..65,XC_1152 122..132,9,2,#847BC8
XC_0192 55..65,XC_1433 65..77,9,2|1,#82A2BE
XC_0192 55..65,XC_1592 222..232,9,2,#847BC8
XC_0192 52..60,XC_0657 148..156,9,2,#847BC8
XC_0192 52..60,XC_1834 174..182,9,2,#847BC8
XC_0192 52..60,XC_2546 89..97,9,2,#847BC8
XC_0192 52..60,XC_4074 162..170,9,2,#847BC8
XC_0201 88..96,XC_0872 233..241,9,2,#847BC8
XC_0201 88..96,XC_1037 18..26,9,2,#847BC8
XC_0201 88..96,XC_2012 238..246,9,2,#847BC8
XC_0201 88..96,XC_2621 179..187,9,2,#847BC8
XC_0201 88..96,XC_2993 238..246,9,2,#847BC8
XC_0201 88..96,XC_3301 26..34,9,2,#847BC8
XC_0201 88..96,XC_4326 238..246,9,2,#847BC8
XC_0208 46..56,XC_0308 87..99,9,2|19,#8F6D7A
XC_0211 218..226,XC_2687 159..167,9,2,#847BC8
XC_0218 191..199,XC_0516 183..191,9,2,#847BC8
XC_0218 191..199,XC_0671 186..194,9,2,#847BC8
XC_0218 191..199,XC_0744 216..224,9,2,#847BC8
XC_0218 191..199,XC_0807 5..13,9,2,#847BC8
XC_0218 191..199,XC_0977 108..116,9,2,#847BC8
XC_0218 191..199,XC_0987 179..187,9,2,#847BC8
XC_0218 191..199,XC_1252 62..70,9,2,#847BC8
XC_0218 191..199,XC_1398 1..9,9,2,#847BC8
XC_0218 191..199,XC_1763 204..212,9,2,#847BC8
XC_0218 191..199,XC_1939 211..219,9,2,#847BC8
XC_0218 191..199,XC_2605 164..172,9,2,#847BC8
XC_0218 191..199,XC_2701 96..104,9,2,#847BC8
XC_0218 191..199,XC_2894 59..67,9,2,#847BC8
XC_0218 191..199,XC_3155 47..55,9,2,#847BC8
XC_0218 191..199,XC_3218 20..28,9,2,#847BC8
XC_0218 191..199,XC_3263 10..18,9,2,#847BC8
XC_0218 191..199,XC_3336 113..121,9,2,#847BC8
XC_0218 191..199,XC_3406 122..130,9,2,#847BC8
XC_0218 191..199,XC_3508 107..115,9,2,#847BC8
XC_0218 191..199,XC_3567 203..211,9,2,#847BC8
XC_0218 191..199,XC_3720 56..64,9,2,#847BC8
XC_0226 97..105,XC_1566 56..64,9,2,#847BC8
XC_0243 152..160,XC_0588 25..33,9,2,#847BC8
XC_0243 152..160,XC_0594 186..194,9,2,#847BC8
XC_0243 152..160,XC_1480 77..85,9,2,#847BC8
XC_0243 152..160,XC_2086 59..67,9,2,#847BC8
XC_0243 152..160,XC_4316 17..25,9,2,#847BC8
XC_0247 216..224,XC_3735 133..141,9,2,#847BC8
XC_0249 97..105,XC_4071 108..116,9,2,#847BC8
XC_0276 107..119,XC_0441 141..151,9,2,#847BC8
XC_0276 107..119,XC_0496 105..117,11,2,#847BC8
XC_0276 107..119,XC_0951 148..160,11,2,#847BC8
XC_0276 107..119,XC_0993 59..71,9,2|10,#AC67A7
XC_0276 107..119,XC_1985 164..174,9,2|12,#A8908B
XC_0276 107..119,XC_2278 139..149,9,2|12,#A8908B
XC_0276 107..119,XC_3847 18..28,9,2|12,#A8908B
XC_0276 107..119,XC_3960 23..33,9,2|12,#A8908B
XC_0277 70..78,XC_0490 50..58,9,2,#847BC8
XC_0282 205..213,XC_0952 170..178,9,2,#847BC8
XC_0282 205..213,XC_1002 238..246,9,2,#847BC8
XC_0282 205..213,XC_2605 152..160,9,2,#847BC8
XC_0282 205..213,XC_4364 144..152,9,2,#847BC8
XC_0282 205..213,XC_4136 149..157,9,2,#847BC8
XC_0304 30..38,XC_1012 39..47,9,2,#847BC8
XC_0304 30..38,XC_1029 71..79,9,2,#847BC8
XC_0304 30..38,XC_1052 102..110,9,2,#847BC8
XC_0304 30..38,XC_1153 156..164,9,2,#847BC8
XC_0304 30..38,XC_1847 182..190,9,2,#847BC8
XC_0304 30..38,XC_2875 192..200,9,2,#847BC8
XC_0304 30..38,XC_3451 187..195,9,2,#847BC8
XC_0304 232..240,XC_0772 93..101,9,2,#847BC8
XC_0304 232..240,XC_0987 182..190,9,2,#847BC8
XC_0304 232..240,XC_1433 112..120,9,2,#847BC8
XC_0304 232..240,XC_1520 25..33,9,2,#847BC8
XC_0304 232..240,XC_1702 75..83,9,2,#847BC8
XC_0304 232..240,XC_1819 116..124,9,2,#847BC8
XC_0304 232..240,XC_2029 157..165,9,2,#847BC8
XC_0304 232..240,XC_2186 28..36,9,2,#847BC8
XC_0304 232..240,XC_2255 231..239,9,2,#847BC8
XC_0304 232..240,XC_2269 98..106,9,2,#847BC8
XC_0304 232..240,XC_2270 75..83,9,2,#847BC8
XC_0304 232..240,XC_2385 13..21,9,2,#847BC8
XC_0304 232..240,XC_2605 167..175,9,2,#847BC8
XC_0304 232..240,XC_2809 2..10,9,2,#847BC8
XC_0304 232..240,XC_2985 68..76,9,2,#847BC8
XC_0304 232..240,XC_3263 13..21,9,2,#847BC8
XC_0304 232..240,XC_3856 38..46,9,2,#847BC8
XC_0304 232..240,XC_4136 164..172,9,2,#847BC8
XC_0304 232..240,XC_4252 78..86,9,2,#847BC8
XC_0306 17..25,XC_0540 77..85,9,2,#847BC8
XC_0306 17..25,XC_0580 42..50,9,2,#847BC8
XC_0306 17..25,XC_0648 91..99,9,2,#847BC8
XC_0306 17..25,XC_0664 228..236,9,2,#847BC8
XC_0306 17..25,XC_0671 189..197,9,2,#847BC8
XC_0306 17..25,XC_0732 181..189,9,2,#847BC8
XC_0306 17..25,XC_0815 79..87,9,2,#847BC8
XC_0306 17..25,XC_1020 101..109,9,2,#847BC8
XC_0306 17..25,XC_1087 203..211,9,2,#847BC8
XC_0306 17..25,XC_1140 6..14,9,2,#847BC8
XC_0306 17..25,XC_1140 129..137,9,2,#847BC8
XC_0306 17..25,XC_1169 104..112,9,2,#847BC8
XC_0306 17..25,XC_1276 97..105,9,2,#847BC8
XC_0306 17..25,XC_1477 47..55,9,2,#847BC8
XC_0306 17..25,XC_1756 143..151,9,2,#847BC8
XC_0306 17..25,XC_1876 73..81,9,2,#847BC8
XC_0306 17..25,XC_1957 23..31,9,2,#847BC8
XC_0306 17..25,XC_2005 140..148,9,2,#847BC8
XC_0306 17..25,XC_2036 72..80,9,2,#847BC8
XC_0306 17..25,XC_2221 191..199,9,2,#847BC8
XC_0306 17..25,XC_2313 2..10,9,2,#847BC8
XC_0306 17..25,XC_2326 69..77,9,2,#847BC8
XC_0306 17..25,XC_2455 155..163,9,2,#847BC8
XC_0306 17..25,XC_2506 32..40,9,2,#847BC8
XC_0306 17..25,XC_4360 57..65,9,2,#847BC8
XC_0306 17..25,XC_2700 102..110,9,2,#847BC8
XC_0306 17..25,XC_2772 226..234,9,2,#847BC8
XC_0306 17..25,XC_2961 33..41,9,2,#847BC8
XC_0306 17..25,XC_3017 87..95,9,2,#847BC8
XC_0306 17..25,XC_3018 164..172,9,2,#847BC8
XC_0306 17..25,XC_3127 22..30,9,2,#847BC8
XC_0306 17..25,XC_3348 146..154,9,2,#847BC8
XC_0306 17..25,XC_3567 206..214,9,2,#847BC8
XC_0306 17..25,XC_3805 8..16,9,2,#847BC8
XC_0306 17..25,XC_4120 72..80,9,2,#847BC8
XC_0306 17..25,XC_4306 156..164,9,2,#847BC8
XC_0310 44..54,XC_0451 223..233,11,2,#847BC8
XC_0310 44..54,XC_0666 32..42,11,2,#847BC8
XC_0310 44..54,XC_1078 84..94,11,2,#847BC8
XC_0310 44..54,XC_1162 39..49,11,2,#847BC8
XC_0310 44..54,XC_1735 28..38,11,2,#847BC8
XC_0310 44..54,XC_1872 51..61,11,2,#847BC8
XC_0310 44..54,XC_3469 18..28,11,2,#847BC8
XC_0310 44..54,XC_4177 119..129,11,2,#847BC8
XC_0310 44..54,XC_4198 185..195,11,2,#847BC8
XC_0310 44..54,XC_4287 208..218,11,2,#847BC8
XC_0343 108..124,XC_1140 1..13,9,2,#847BC8
XC_0343 108..124,XC_1573 21..33,9,2,#847BC8
XC_0343 108..124,XC_1876 68..80,9,2,#847BC8
XC_0343 108..124,XC_2270 70..82,9,2,#847BC8
XC_0343 108..124,XC_2985 63..75,9,2,#847BC8
XC_0355 121..129,XC_0490 46..54,9,2,#847BC8
XC_0355 121..129,XC_1113 233..241,9,2,#847BC8
XC_0355 121..129,XC_3903 155..163,9,2,#847BC8
XC_0359 4..12,XC_0685 146..154,9,2,#847BC8
XC_0359 4..12,XC_0813 57..65,9,2,#847BC8
XC_0359 4..12,XC_1378 161..169,9,2,#847BC8
XC_0359 4..12,XC_2407 183..191,9,2,#847BC8
XC_0359 4..12,XC_2701 99..107,9,2,#847BC8
XC_0359 4..12,XC_3070 125..133,9,2,#847BC8
XC_0359 4..12,XC_3089 135..143,9,2,#847BC8
XC_0359 4..12,XC_3257 76..84,9,2,#847BC8
XC_0359 4..12,XC_3459 8..16,9,2,#847BC8
XC_0359 4..12,XC_3576 202..210,9,2,#847BC8
XC_0359 4..12,XC_3718 53..61,9,2,#847BC8
XC_0359 4..12,XC_3770 79..87,9,2,#847BC8
XC_0359 4..12,XC_4147 208..216,9,2,#847BC8
XC_0359 4..12,XC_4163 42..50,9,2,#847BC8
XC_0359 4..12,XC_4301 161..169,9,2,#847BC8
XC_0374 95..103,XC_1290 102..110,9,2,#847BC8
XC_0374 95..103,XC_3326 160..168,9,2,#847BC8
XC_0374 95..103,XC_4045 150..158,9,2,#847BC8
XC_0392 130..140,XC_0500 23..33,11,2,#847BC8
XC_0392 130..140,XC_1708 61..71,9,2,#847BC8
XC_0392 130..140,XC_3128 23..33,9,2,#847BC8
XC_0392 130..140,XC_3793 160..170,9,2,#847BC8
XC_0392 130..140,XC_3938 128..138,9,2,#847BC8
XC_0413 220..228,XC_0888 141..149,9,2,#847BC8
XC_0441 141..151,XC_0496 105..117,9,2,#847BC8
XC_0441 141..151,XC_0951 148..160,9,2,#847BC8
XC_0441 141..151,XC_1413 168..178,9,2,#847BC8
XC_0441 141..151,XC_3018 157..167,9,2,#847BC8
XC_0441 141..151,XC_3041 70..82,9,2,#847BC8
XC_0441 141..151,XC_3637 211..223,9,2,#847BC8
XC_0441 141..151,XC_3896 112..122,9,2,#847BC8
XC_0441 141..151,XC_4129 82..92,9,2,#847BC8
XC_0451 223..233,XC_0666 32..42,11,2,#847BC8
XC_0451 223..233,XC_1078 84..94,11,2,#847BC8
XC_0451 223..233,XC_1162 39..49,11,2,#847BC8
XC_0451 223..233,XC_1735 28..38,11,2,#847BC8
XC_0451 223..233,XC_1872 51..61,11,2,#847BC8
XC_0451 223..233,XC_3469 18..28,11,2,#847BC8
XC_0451 223..233,XC_4177 119..129,11,2,#847BC8
XC_0451 223..233,XC_4198 185..195,11,2,#847BC8
XC_0451 223..233,XC_4287 208..218,11,2,#847BC8
XC_0466 126..134,XC_1277 178..186,9,2,#847BC8
XC_0466 126..134,XC_1896 123..131,9,2,#847BC8
XC_0466 126..134,XC_3262 88..96,9,2,#847BC8
XC_0466 126..134,XC_3658 13..21,9,2,#847BC8
XC_0478 16..24,XC_1065 242..250,9,2,#847BC8
XC_0478 16..24,XC_1554 59..67,9,2,#847BC8
XC_0478 16..24,XC_2950 86..94,9,2,#847BC8
XC_0478 16..24,XC_4219 101..109,9,2,#847BC8
XC_0490 46..54,XC_1113 233..241,9,2,#847BC8
XC_0490 46..54,XC_3903 155..163,9,2,#847BC8
XC_0496 105..117,XC_0951 148..160,11,2,#847BC8
XC_0496 105..117,XC_1413 168..178,9,2,#847BC8
XC_0496 105..117,XC_1596 130..140,9,2|12,#A8908B
XC_0496 105..117,XC_2300 81..91,9,2|12,#A8908B
XC_0496 105..117,XC_2695 91..103,9,2|12,#A8908B
XC_0496 105..117,XC_2741 75..85,9,2|12,#A8908B
XC_0496 105..117,XC_2894 60..72,9,2,#847BC8
XC_0496 105..117,XC_3448 146..156,9,2|12,#A8908B
XC_0500 23..33,XC_1708 61..71,9,2,#847BC8
XC_0500 23..33,XC_3128 23..33,9,2,#847BC8
XC_0500 23..33,XC_3793 160..170,9,2,#847BC8
XC_0500 23..33,XC_3938 128..138,9,2,#847BC8
XC_0501 195..203,XC_0711 213..221,9,2,#847BC8
XC_0501 195..203,XC_1666 68..76,9,2,#847BC8
XC_0516 183..191,XC_0671 186..194,9,2,#847BC8
XC_0516 183..191,XC_0744 216..224,9,2,#847BC8
XC_0516 183..191,XC_0807 5..13,9,2,#847BC8
XC_0516 183..191,XC_0977 108..116,9,2,#847BC8
XC_0516 183..191,XC_0987 179..187,9,2,#847BC8
XC_0516 183..191,XC_1252 62..70,9,2,#847BC8
XC_0516 183..191,XC_1398 1..9,9,2,#847BC8
XC_0516 183..191,XC_1763 204..212,9,2,#847BC8
XC_0516 183..191,XC_1939 211..219,9,2,#847BC8
XC_0516 183..191,XC_2605 164..172,9,2,#847BC8
XC_0516 183..191,XC_2701 96..104,9,2,#847BC8
XC_0516 183..191,XC_2894 59..67,9,2,#847BC8
XC_0516 183..191,XC_3155 47..55,9,2,#847BC8
XC_0516 183..191,XC_3218 20..28,9,2,#847BC8
XC_0516 183..191,XC_3263 10..18,9,2,#847BC8
XC_0516 183..191,XC_3336 113..121,9,2,#847BC8
XC_0516 183..191,XC_3406 122..130,9,2,#847BC8
XC_0516 183..191,XC_3508 107..115,9,2,#847BC8
XC_0516 183..191,XC_3567 203..211,9,2,#847BC8
XC_0516 183..191,XC_3720 56..64,9,2,#847BC8
XC_0516 204..212,XC_1707 240..248,9,2,#847BC8
XC_0516 204..212,XC_2605 149..157,9,2,#847BC8
XC_0522 56..64,XC_1026 34..42,9,2,#847BC8
XC_0540 77..85,XC_0580 42..50,9,2,#847BC8
XC_0540 77..85,XC_0648 91..99,9,2,#847BC8
XC_0540 77..85,XC_0664 228..236,9,2,#847BC8
XC_0540 77..85,XC_0671 189..197,9,2,#847BC8
XC_0540 77..85,XC_0732 181..189,9,2,#847BC8
XC_0540 77..85,XC_0815 79..87,9,2,#847BC8
XC_0540 77..85,XC_1020 101..109,9,2,#847BC8
XC_0540 77..85,XC_1087 203..211,9,2,#847BC8
XC_0540 77..85,XC_1140 6..14,9,2,#847BC8
